Año de siembra,Altitud (msnm),Superficie (m2),Distancia entre filas (cm),Fecha de siembra,Distancia en la fila (cm),Fertilizaci�n,Riego,Clima,Costo de producción (USD),Otros costos (USD),Producci�n (kg)
2024,164.5902488,1475.542989,80,01/07/2024,,20,3,húmedo,173.2851215,106.4625796,1583.131846
2024,252.6434209,4932.821847,90,29/06/2024,50,15,3,húmedo,265.9930492,65.87251722,1526.857235
2024,184.3452703,590.7324402,100,15/08/2024,20,20,1,tropical,271.9497203,144.2149316,1778.469168
2024,16.64038892,1751.833623,100,28/08/2024,20,15,3,templado,245.1411604,121.8477325,
2024,45.07288546,740.1347155,70,09/09/2024,40,30,1,seco,159.0271821,63.53471107,1990.364935
2024,56.71574241,4417.775796,80,01/06/2024,20,20,3,húmedo,283.228023,232.0096118,1903.352677
2024,128.6904271,3976.587442,90,27/09/2024,50,30,3,seco,268.1435878,160.0059177,1540.400945
2024,157.6164283,4178.182438,100,16/09/2024,20,30,3,húmedo,269.0106037,256.3815553,1767.840522
2024,55.91964097,2987.977482,100,15/09/2024,20,15,3,seco,193.4941985,59.59555883,1545.540476
2024,297.0061583,4844.643962,80,11/08/2024,40,15,3,húmedo,215.1361319,175.9333874,2033.596553
2024,117.6104982,952.9906907,70,13/06/2024,30,15,2,seco,112.9329855,232.8263241,1914.704543
2024,137.6956425,1380.170539,100,22/07/2024,30,20,1,húmedo,187.7691901,163.6078482,1873.708359
2024,87.2646667,2456.543928,100,28/09/2024,20,30,3,tropical,176.436805,290.2785203,1718.310775
2024,264.6019541,4696.152182,80,07/06/2024,20,30,2,tropical,196.7045888,172.453389,1735.096834
2024,266.0280639,679.5794312,80,31/08/2024,30,15,2,tropical,143.6831713,63.56300838,1878.786719
2024,112.534238,3994.884257,70,18/08/2024,50,20,2,seco,128.9842468,113.9964797,1738.914219
2024,130.7030028,3576.013197,70,10/09/2024,40,20,2,templado,248.595128,128.4908233,1680.739161
2024,94.21273793,,80,14/06/2024,50,30,2,seco,294.047715,126.5313854,2086.443347
2024,64.69709868,1741.537274,100,05/06/2024,,30,3,húmedo,236.0152532,215.8158124,1901.767183
2024,141.6286532,1089.918306,100,16/09/2024,30,15,1,húmedo,267.1466057,215.4900304,1623.184615
2024,53.04927134,566.6930382,90,20/06/2024,40,15,1,húmedo,268.9390554,122.3916187,1691.51074
2024,257.626814,3164.466586,80,01/07/2024,20,15,3,húmedo,105.2337503,71.01211879,1696.59442
2024,181.1938557,633.3290832,70,31/07/2024,50,15,1,seco,188.8476136,168.2094348,1544.839823
2024,59.30584693,2112.076958,80,20/08/2024,40,20,3,tropical,287.5342924,186.1636396,1652.003
2024,19.37841265,4860.462779,90,21/07/2024,20,30,1,tropical,179.5127877,242.7732523,2056.099622
2024,218.3411324,4876.891513,90,09/06/2024,,30,1,templado,296.7230974,253.099702,2042.613621
2024,29.93218829,4414.370213,100,19/09/2024,30,30,3,húmedo,278.9747684,50.11591463,2082.280746
2024,166.2888574,4888.475339,90,22/07/2024,30,15,2,templado,210.7121963,82.7332098,1755.953842
2024,295.6063513,2092.807957,100,18/07/2024,40,30,3,húmedo,170.9297153,99.22536621,2079.264958
2024,38.79181636,2760.975466,70,03/09/2024,30,20,3,templado,109.3136591,84.23617207,1660.32865
2024,290.3945237,4502.435659,90,29/08/2024,50,15,2,tropical,217.1180962,158.866739,1649.544065
2024,110.0817975,3106.869738,70,17/08/2024,40,15,2,húmedo,260.053607,67.61273532,1801.066822
2024,159.2049517,767.73573,100,31/08/2024,,20,3,húmedo,109.3981498,73.1015119,1521.111758
2024,125.0566253,759.383141,90,05/08/2024,20,30,1,húmedo,196.211012,267.7860461,1655.243278
2024,250.044295,2951.87932,90,06/07/2024,50,20,3,tropical,286.2450154,221.5262343,1568.375111
2024,27.18865723,3696.481421,100,02/09/2024,30,15,1,seco,132.8194443,119.0176923,1813.64324
2024,285.4917106,2853.262716,80,30/07/2024,20,15,1,tropical,197.3160158,199.0124959,2026.339152
2024,208.6110737,4267.691495,90,06/08/2024,40,15,3,,274.9612848,299.9121635,1696.107055
2024,207.7645436,4149.05564,70,17/06/2024,20,20,3,templado,158.7237744,264.2125442,1542.412036
2024,293.7511756,4218.66528,100,10/08/2024,30,20,1,tropical,185.4663796,136.7034378,1586.295788
2024,99.30042547,2836.052438,90,03/09/2024,20,20,1,seco,274.8902507,202.3069424,2047.270009
2024,143.8165493,3307.461191,70,20/06/2024,50,30,2,húmedo,181.9943776,111.9555495,1900.734365
2024,38.62761039,3272.834226,100,12/06/2024,30,20,2,tropical,133.1236054,87.09394317,1976.253434
2024,274.4430913,3087.384235,80,21/09/2024,30,20,3,tropical,272.4559263,67.9334026,2026.592451
2024,260.8885336,,70,29/09/2024,40,20,2,húmedo,209.6653387,160.6779414,1781.409732
2024,64.36812025,1500.736369,100,13/06/2024,30,15,2,templado,155.7784792,93.35407894,1647.896865
2024,299.1413623,795.8454196,80,01/09/2024,30,20,2,seco,156.5541991,270.458022,2065.52948
2024,80.98689387,4953.87714,90,04/06/2024,20,20,1,tropical,119.5962871,220.1970987,1999.044739
2024,151.2686579,4650.395106,70,03/08/2024,40,30,1,tropical,231.0380844,184.9175374,2034.460596
2024,89.02007119,,90,25/08/2024,20,15,2,seco,104.0475597,177.7649456,1996.719288
2024,176.4022296,676.3362457,90,10/09/2024,20,20,1,tropical,129.7068861,243.0987765,1698.14169
2024,200.3170929,978.3797108,100,12/07/2024,30,20,3,húmedo,162.8532084,121.0835327,1583.858603
2024,168.7272708,3286.604899,70,31/08/2024,40,30,1,templado,262.9607451,295.8689916,2028.119473
2024,63.4461298,4734.507641,80,19/09/2024,40,15,1,húmedo,251.5783684,86.64592285,1624.078938
2024,236.8708182,900.3823381,100,29/09/2024,50,30,2,húmedo,285.9771042,200.0218057,1901.028436
2024,147.6673186,3065.187261,100,28/06/2024,20,30,2,tropical,219.6947396,88.01519855,1982.8456
2024,278.8370048,3089.651531,70,17/09/2024,50,30,1,templado,174.2190533,270.0958334,1704.77465
2024,45.25991372,1743.065037,80,29/06/2024,30,30,1,tropical,188.9372833,69.11749786,1686.2938
2024,46.70433039,,80,28/07/2024,40,20,2,seco,143.5174786,216.0030293,1849.019342
2024,17.58514041,3798.296143,70,08/09/2024,40,20,2,húmedo,237.7148526,100.7916763,1529.868238
2024,34.85119039,3315.400809,80,18/08/2024,50,20,2,templado,223.4670318,64.65080282,1678.783039
2024,,4092.327691,90,30/08/2024,40,30,1,tropical,192.1098395,231.0624791,1718.48446
2024,286.6972454,3088.548954,100,26/08/2024,20,30,1,templado,273.2596409,128.2974391,2018.985932
2024,26.4079828,2768.862124,70,10/07/2024,30,30,3,seco,205.6838927,58.15759825,1525.194455
2024,273.7763139,1536.947105,90,25/08/2024,50,15,2,seco,250.2994422,81.09950578,1802.445525
2024,18.30126856,3681.404717,100,11/07/2024,50,30,3,húmedo,111.5386131,196.7851412,1622.715728
2024,51.87200318,3256.050775,100,02/06/2024,40,15,2,húmedo,163.6527682,294.4926688,1814.61452
2024,,4145.651989,80,03/09/2024,20,30,2,seco,235.1267635,62.42736605,2040.9835
2024,162.2219076,3437.764026,80,25/08/2024,50,30,1,tropical,287.3593239,274.3468706,2063.287838
2024,154.5635607,4370.108241,90,06/06/2024,40,20,2,húmedo,250.2255039,204.0388501,1559.179628
2024,265.1540234,4601.465551,70,13/09/2024,20,20,2,seco,117.2060131,62.02978952,
2024,16.32963366,3483.049944,70,22/09/2024,30,30,2,tropical,288.5613477,293.4098553,1645.671912
2024,299.6035842,3373.74751,70,20/09/2024,30,20,3,tropical,151.7974275,123.2119736,1699.726214
2024,235.1113347,687.7487003,80,11/07/2024,40,20,1,húmedo,173.8995818,112.6832107,1713.482879
2024,197.9421758,,80,05/07/2024,20,30,2,húmedo,246.9747984,209.4636946,1774.314791
2024,200.7188435,4340.202764,90,20/06/2024,50,15,1,tropical,233.1783049,139.0632951,2066.386472
2024,294.3035441,1232.002614,100,14/07/2024,40,30,2,húmedo,191.1126546,299.5871308,1639.141746
2024,51.66613646,2390.24965,70,28/09/2024,30,20,3,seco,257.6738182,179.348276,1604.777093
2024,220.4597227,2564.330384,100,22/09/2024,30,20,2,tropical,297.4434565,226.2137276,1939.845878
2024,67.74255646,4496.790149,100,04/09/2024,50,30,2,tropical,254.0866811,178.2042549,1794.900277
2024,296.0581307,2544.356988,90,22/09/2024,20,30,2,húmedo,192.515071,145.5502866,1938.445842
2024,295.087147,971.3645242,90,23/06/2024,50,15,2,tropical,290.1640435,89.38175741,1993.600539
2024,288.0495577,1410.448686,80,10/07/2024,,15,3,húmedo,250.4775615,238.2300398,
2024,282.9743992,1105.562249,90,29/09/2024,30,15,1,húmedo,246.1171524,121.362036,1722.424387
2024,73.71695808,4561.163621,90,17/06/2024,20,30,3,tropical,189.9351643,66.96622164,1792.019001
2024,253.618326,1615.834665,70,25/08/2024,30,30,1,húmedo,270.7965575,66.65048357,2097.945593
2024,231.8791261,1502.323881,80,18/07/2024,40,30,1,tropical,175.1597257,206.4466425,1710.691434
2024,206.2601415,2619.010143,100,26/08/2024,50,15,2,,242.7702324,152.8717234,1572.503652
2024,4.329404027,2982.621713,80,27/08/2024,50,15,1,húmedo,254.0788459,291.6068487,1770.149729
2024,254.9507955,2349.542735,80,15/09/2024,20,30,1,seco,247.6672811,226.8469099,1572.899012
2024,160.639979,1686.455088,100,09/09/2024,40,20,1,húmedo,268.9767614,104.7812705,1761.088641
2024,195.7990192,1697.638841,90,24/09/2024,30,15,1,tropical,106.7803988,155.7455185,1968.860637
2024,283.4664005,2050.80646,80,07/09/2024,40,30,1,húmedo,189.5825525,132.4781021,2007.836749
2024,213.1919688,664.4669171,100,24/09/2024,50,20,2,húmedo,254.2356105,247.8969237,1531.545759
2024,100.9847436,3508.229989,70,08/06/2024,20,30,2,tropical,229.5432899,216.7922973,1770.945281
2024,192.4756518,1158.981088,80,02/09/2024,30,20,2,seco,273.8741571,63.07109097,1524.572251
2024,136.1945551,2804.181065,90,03/08/2024,50,30,2,templado,149.0384061,102.3811061,1539.640323
2024,11.1782491,1049.446108,80,01/07/2024,20,20,1,seco,187.1618466,287.6030545,1529.885631
2024,26.41278113,3083.26812,80,19/07/2024,,20,2,seco,239.3670203,269.7895669,1717.105978
2024,103.8728763,3072.377469,90,01/09/2024,20,15,3,húmedo,111.5316717,96.99013027,1886.858986
2024,135.3196919,3935.459154,80,19/08/2024,40,30,1,seco,105.2505111,264.031064,1592.286514
2024,217.4456556,2419.947642,100,20/08/2024,40,20,3,templado,294.1115149,244.3605063,1723.668874
2024,3.124089409,3631.363672,70,10/06/2024,20,20,3,húmedo,293.70416,296.3306438,1507.540425
2024,129.3958961,4708.835987,80,03/08/2024,30,20,2,húmedo,283.0125939,268.5460286,1999.35988
2024,,3556.153521,80,25/08/2024,,15,1,húmedo,180.6019564,204.8829505,1839.98475
2024,66.72187482,3202.408948,90,22/09/2024,30,15,1,húmedo,196.8176736,55.50529968,1558.658468
2024,254.4859088,3190.052342,100,25/06/2024,20,20,1,húmedo,112.6432408,87.02906713,1740.233653
2024,238.9831918,2096.663935,90,03/07/2024,20,15,3,tropical,138.9025476,254.065679,1900.349627
2024,259.1666135,1099.337728,100,25/06/2024,50,20,3,húmedo,164.7876034,56.67631102,1950.289841
2024,118.1363616,1338.020618,100,26/06/2024,40,20,3,seco,196.6983204,67.98337263,1643.574131
2024,142.6687668,,80,21/06/2024,50,15,1,tropical,198.7843645,250.5837646,1528.286981
2024,249.7457484,1080.655883,80,20/09/2024,50,30,2,tropical,154.5551426,270.6433401,1782.676029
2024,123.5475252,1194.391338,100,08/06/2024,50,20,2,seco,101.3422104,80.34089511,1842.820552
2024,263.3645612,1936.217692,100,05/06/2024,30,20,1,,178.1907258,221.4065949,1780.607159
2024,,2013.917423,80,27/09/2024,50,30,2,tropical,285.9922121,112.5135699,1562.267885
2024,143.8642725,3838.471348,70,01/09/2024,50,30,2,seco,112.2457723,163.5146715,1537.601578
2024,163.9775227,,90,31/08/2024,40,15,1,templado,191.3408538,277.145157,1528.739872
2024,175.6301136,2446.839789,80,11/07/2024,20,20,3,templado,130.452023,206.9106797,1987.008471
2024,40.61006173,1421.658841,70,12/07/2024,50,30,2,tropical,106.1019886,152.689079,1866.028445
2024,152.5780182,546.2516728,70,29/08/2024,50,20,3,tropical,173.8031541,226.8751244,1551.453491
2024,67.10525121,2589.914677,90,07/07/2024,20,30,1,húmedo,282.8268816,263.8072344,1843.438866
2024,231.8193347,3662.458018,70,25/09/2024,40,15,1,húmedo,217.9970785,286.8913279,1776.659335
2024,65.47413623,1683.985369,70,16/09/2024,,15,1,húmedo,198.1700295,284.0285078,1779.061198
2024,204.9490278,4724.620038,70,08/08/2024,40,30,3,tropical,175.6319562,247.9367557,1807.887669
2024,101.3881458,,80,07/06/2024,20,30,3,tropical,203.1081734,225.8220163,1572.563477
2024,283.2105287,,90,11/07/2024,50,30,1,templado,184.5728792,274.9955644,1962.175743
2024,,4016.255832,70,23/06/2024,20,15,3,,181.9859498,235.3708214,1823.788359
2024,274.2112428,4116.980363,70,27/09/2024,50,15,2,seco,250.1092421,255.3278828,1861.238894
2024,224.4461241,4113.491666,70,28/07/2024,50,30,1,tropical,197.4517081,121.106302,1669.35518
2024,130.1781954,4075.304043,80,11/07/2024,30,20,2,templado,203.636024,171.977319,1769.022222
2024,282.3978486,3897.286374,100,27/08/2024,50,15,3,tropical,142.7533604,154.6756227,1834.194857
2024,112.7140402,1221.874428,100,24/06/2024,40,30,1,seco,179.048876,242.5980163,1620.193743
2024,85.3515358,3702.477388,100,04/09/2024,50,30,1,húmedo,250.4931914,291.226258,1680.965216
2024,146.7006135,1399.896525,100,23/08/2024,50,15,1,tropical,258.5528125,182.3073205,1585.710354
2024,144.3620576,2583.083487,100,09/08/2024,50,20,3,húmedo,172.4196584,80.51986739,1568.854235
2024,109.6571756,2929.765191,80,02/07/2024,40,30,3,tropical,272.219706,102.7500891,1738.976476
2024,57.10159803,4858.499082,80,12/07/2024,50,15,3,húmedo,132.1150781,123.6889499,1508.958193
2024,260.9692676,3993.038792,70,23/06/2024,40,20,1,húmedo,189.6775337,166.0088881,1759.278645
2024,241.0363736,3931.285399,100,17/07/2024,40,15,1,tropical,202.3875425,85.52329082,1669.259728
2024,53.68599494,3436.651468,70,10/06/2024,40,15,1,tropical,217.5722268,70.65756425,1766.176696
2024,268.8318356,3000.432676,100,15/07/2024,30,15,1,tropical,179.7728936,272.4834736,2029.968582
2024,,3412.833489,100,29/09/2024,50,15,1,tropical,179.1367718,289.7414933,2010.097758
2024,92.44209453,2069.160729,70,02/09/2024,30,20,1,húmedo,143.2269932,57.78518434,1735.360946
2024,14.85772208,2716.050529,100,12/07/2024,40,30,1,tropical,155.4610324,242.3876925,1843.891544
2024,273.7845277,3005.406832,100,26/06/2024,20,30,3,húmedo,162.6239466,112.1219537,2020.069585
2024,61.28695804,2736.721086,90,22/09/2024,40,30,2,húmedo,172.3241642,53.21171751,1874.605577
2024,233.7184557,3162.78861,80,05/07/2024,30,15,3,templado,102.487111,185.6945116,1570.353248
2024,111.793069,1899.270185,90,09/07/2024,40,15,3,seco,249.9786636,59.94880482,1526.471689
2024,118.7433902,3331.172452,70,25/06/2024,30,15,3,húmedo,120.2988465,263.912708,2057.546056
2024,169.910582,4255.951186,100,05/07/2024,40,30,1,tropical,152.3518359,183.7053905,1877.734654
2024,168.0900201,4190.396639,70,01/09/2024,20,30,2,seco,206.2487295,69.80289095,1764.21501
2024,21.46226511,1280.352997,80,26/09/2024,20,20,2,tropical,165.6194761,122.0334433,1658.262388
2024,96.27965864,1901.073846,90,14/06/2024,20,30,1,,271.868509,141.7299021,2056.872014
2024,6.740728244,1713.627062,70,05/08/2024,30,15,2,seco,212.7849114,58.67986609,1871.751164
2024,77.84401734,4611.60046,70,15/06/2024,50,15,1,húmedo,127.1852145,198.1643744,1618.799038
2024,245.4273544,1908.750699,90,06/09/2024,40,30,2,húmedo,118.4947183,221.1699132,1557.465619
2024,94.13644254,2787.408629,70,25/09/2024,20,30,2,tropical,296.0134613,64.49778048,1865.008445
2024,81.90892579,3190.949282,90,16/06/2024,30,15,3,húmedo,157.4315922,78.80501698,2032.09786
2024,227.613229,3753.814161,100,13/07/2024,30,15,2,húmedo,286.7397668,155.7855943,2090.432698
2024,118.4091675,,90,28/09/2024,50,15,3,húmedo,298.1292673,99.75908522,1768.737698
2024,161.3579626,2244.740699,100,06/07/2024,50,30,3,húmedo,284.8609456,50.52303865,1768.185149
2024,259.5632731,3536.822358,100,30/06/2024,50,15,2,húmedo,250.66776,233.293305,1754.600881
2024,12.19719227,4430.647327,90,15/09/2024,40,30,1,,199.5563063,64.94139834,1849.295324
2024,270.4474337,2546.268973,90,30/06/2024,20,30,2,seco,173.2693983,139.7810475,2045.930737
2024,275.2887386,4845.77508,70,27/06/2024,30,15,2,tropical,292.2101448,113.8612798,1852.234024
2024,200.6220972,4085.276261,80,13/06/2024,30,20,2,húmedo,159.692749,250.4916836,1640.492923
2024,43.44366756,3481.644447,90,01/09/2024,30,15,3,tropical,131.052013,77.38227983,1877.073698
2024,277.0708397,2616.566292,70,15/06/2024,20,30,1,tropical,211.7675245,107.2514613,2024.210748
2024,105.6325084,2816.087531,70,02/08/2024,50,15,2,seco,115.4784534,275.6927322,1673.737399
2024,204.93442,2901.458385,100,26/07/2024,40,30,2,seco,167.1615276,79.06110492,1805.402985
2024,30.55620614,2501.803591,70,17/09/2024,20,30,1,seco,265.1085214,52.77073299,1998.259621
2024,125.0696806,3093.133906,100,18/06/2024,40,15,1,húmedo,112.8771875,125.2761597,1878.2178
2024,77.94447869,4618.564769,90,22/06/2024,20,20,1,tropical,261.6849506,139.0411845,1516.553679
2024,210.0446853,3106.607555,90,05/08/2024,50,20,1,húmedo,236.3268687,273.3714004,2092.859411
2024,189.0624084,1029.115637,100,27/09/2024,20,15,3,seco,110.1458966,240.2871939,1923.148989
2024,150.8704708,3005.457923,90,06/09/2024,30,15,2,templado,170.957188,251.9732695,1618.574271
2024,173.6332721,2372.44871,100,19/08/2024,40,20,2,tropical,116.7045473,65.71229493,1807.230225
2024,217.3302589,4166.309831,100,18/07/2024,20,15,2,húmedo,213.872857,180.9218094,1741.599589
2024,294.3716356,2564.800675,100,27/08/2024,40,30,3,húmedo,154.3890051,248.0462522,1840.892967
2024,137.1709911,3712.067785,80,21/07/2024,30,20,2,templado,246.8747103,291.8467067,1857.889581
2024,72.70271497,2854.18918,90,24/08/2024,,15,1,tropical,225.8130425,278.1630978,1988.134188
2024,117.2210321,996.5944087,80,20/07/2024,30,20,1,húmedo,204.6599728,89.97992846,1778.373366
2024,,2409.550475,80,27/06/2024,50,15,1,tropical,227.7912894,206.3029219,1932.833474
2024,224.1066323,3848.86536,90,20/06/2024,40,15,1,húmedo,120.6026799,136.6910468,1693.832747
2024,42.43240769,4133.175601,70,05/06/2024,40,15,1,húmedo,148.0112459,219.0543769,1792.647447
2024,72.85675465,,80,27/07/2024,50,15,3,seco,191.1331453,73.35957993,1814.952544
2024,242.5376198,,80,18/08/2024,30,20,2,húmedo,195.5923743,273.2521075,1955.489962
2024,14.46255211,1792.151293,70,12/09/2024,20,20,2,tropical,266.6234448,292.6742746,1611.241799
2024,123.3910154,3800.942004,90,29/07/2024,30,20,2,tropical,115.7622555,121.8433006,1552.791794
2024,156.4938841,4746.696223,70,12/09/2024,20,20,1,tropical,169.5602853,110.2316687,1831.331217
2024,240.079137,4964.141025,70,27/09/2024,40,30,3,húmedo,231.2422317,161.0464766,2057.689372
2024,188.9054607,2326.08694,90,22/09/2024,40,20,3,templado,178.2807875,294.0816025,1969.160709
2024,154.9367876,3037.60862,100,07/06/2024,30,15,3,tropical,121.0944595,151.1999326,1677.399416
2024,132.8935011,2090.845566,80,08/09/2024,40,15,1,húmedo,251.3123902,201.8364561,1829.656763
2024,134.8966749,4507.97635,100,11/08/2024,40,30,3,húmedo,230.403464,134.2365884,1693.739816
2024,157.0236165,2627.882604,100,29/06/2024,30,15,1,tropical,169.4484506,288.6435539,1863.555818
2024,226.6759419,1222.893482,90,01/09/2024,50,20,3,tropical,154.264188,197.7055805,1938.677022
2024,97.92804808,1445.830553,100,21/07/2024,30,30,1,húmedo,246.6380867,183.1869157,2065.291622
2024,140.0560339,662.601643,100,20/09/2024,50,20,1,tropical,167.3118713,172.3441959,2046.184936
2024,237.1864207,1435.396999,90,28/09/2024,50,15,3,húmedo,211.8847315,99.75174808,1980.688655
2024,151.0575411,2599.772787,80,27/06/2024,40,20,1,,170.541201,281.4530671,1656.018672
2024,150.2857515,4158.650093,90,20/06/2024,50,15,2,tropical,209.2491095,87.7234185,1869.883854
2024,3.930530735,951.2070042,90,04/06/2024,40,30,1,seco,152.1076263,85.30038184,1986.02107
2024,48.5542064,3804.742963,90,07/09/2024,20,30,1,húmedo,211.8404592,105.2179934,1548.706432
2024,9.239264348,4971.209645,90,29/06/2024,30,15,2,húmedo,227.623524,224.8026021,1541.204476
2024,231.6223046,3150.080931,80,12/07/2024,30,15,1,húmedo,273.9857851,84.74982212,2051.758948
2024,150.7105784,3932.646534,100,18/09/2024,20,20,1,tropical,114.5022077,221.5483927,1984.576019
2024,22.08572599,3753.489501,90,15/08/2024,30,30,3,tropical,248.4906269,245.0557979,1525.347041
2024,43.22127162,4551.36609,80,29/07/2024,30,15,3,húmedo,161.8944092,190.5168786,1602.429654
2024,71.11470412,2372.794268,80,05/06/2024,30,30,3,tropical,166.5991647,54.62968497,1598.175947
2024,,,100,27/09/2024,40,20,3,seco,103.269943,211.0180764,1662.723478
2024,261.2145041,4864.948036,100,29/06/2024,20,20,3,tropical,177.6795367,281.2080196,1655.22032
2024,67.60085162,4593.97589,70,15/08/2024,40,30,2,seco,121.1376962,231.8664689,1559.85392
2024,,2257.726996,70,03/08/2024,,15,3,templado,206.4348839,205.1542358,1841.847221
2024,14.8407098,2347.173995,80,13/08/2024,40,30,3,húmedo,171.7135324,220.9867277,1792.232043
2024,212.8933515,976.1046546,70,21/09/2024,50,15,2,tropical,140.947884,219.728532,1974.290731
2024,204.4510298,4943.475387,70,12/09/2024,20,15,3,húmedo,238.6834477,157.2288369,1586.447314
2024,204.7807142,4348.148931,70,19/06/2024,40,15,2,tropical,268.2096418,78.6857908,1739.660915
2024,187.8882853,3562.726826,90,20/06/2024,20,20,1,húmedo,259.7922775,208.3311328,1696.428088
2024,35.48082928,907.6215721,100,11/08/2024,50,30,3,húmedo,173.1531926,191.0847359,1787.425601
2024,253.023078,2442.566321,100,04/07/2024,50,20,3,seco,109.5681044,153.5738015,1916.785439
2024,12.5627543,3873.603691,80,15/08/2024,50,15,3,tropical,164.0759652,178.5423323,1571.481337
2024,202.7989138,,70,30/06/2024,50,20,3,seco,163.6127423,152.5133949,1726.81862
2024,84.86878582,2567.392027,70,04/08/2024,30,20,1,húmedo,238.959236,224.5257368,1906.433857
2024,19.45835585,1749.414092,80,28/07/2024,,20,2,tropical,123.0605818,88.52544036,1818.823574
2024,209.4225512,4500.682857,100,12/06/2024,50,15,2,húmedo,269.1202265,238.4464168,1805.251728
2024,299.842638,4247.209497,70,10/06/2024,50,30,2,templado,160.9500357,118.6476668,1814.572628
2024,208.277192,,90,01/06/2024,20,30,3,húmedo,197.8679361,52.39442959,2081.664231
2024,270.6439891,572.6897511,90,03/09/2024,40,20,3,seco,185.8989126,159.3506698,1764.026857
2024,52.63189311,3902.4125,80,16/06/2024,,15,1,húmedo,106.7439598,178.8668071,1885.505379
2024,61.98262109,1501.136944,90,01/09/2024,,20,1,húmedo,185.4304385,143.6881394,1544.114456
2024,7.544882588,3014.824663,80,03/07/2024,30,30,1,seco,181.5319228,160.5875874,1945.993672
2024,87.78970684,4770.499882,70,01/08/2024,50,20,3,seco,232.1683408,205.2078317,1942.053974
2024,218.2264897,2965.962707,70,02/06/2024,,30,2,húmedo,218.1745784,211.601507,1798.863727
2024,226.546966,1031.442692,80,26/08/2024,50,15,2,templado,137.9806183,148.318471,1550.619455
2024,155.235793,4612.461631,90,23/07/2024,50,15,3,tropical,142.1368221,177.8874897,1723.503262
2024,60.99827418,3976.305314,80,14/06/2024,40,30,2,seco,248.7632216,207.7432219,1554.594419
2024,108.0977584,3363.876036,80,26/08/2024,30,30,2,tropical,254.5451909,105.8892857,1926.095749
2024,63.51819086,2504.01743,80,23/06/2024,40,30,1,tropical,225.8169552,181.3386782,1533.583092
2024,163.1983979,4336.522932,90,21/08/2024,20,20,1,húmedo,190.7854778,191.3404008,1573.454529
2024,247.190205,4516.115225,80,15/08/2024,30,30,3,húmedo,184.8680794,85.37935467,1687.417876
2024,289.2019422,2908.596484,70,14/09/2024,40,30,1,tropical,120.0552007,174.871437,1525.392424
2024,69.97051016,3819.434577,80,16/06/2024,50,30,3,seco,117.4486329,274.5716543,1919.931776
2024,30.8823626,1570.560917,90,05/07/2024,30,30,2,húmedo,256.88694,62.63251817,1863.891088
2024,113.3969997,,70,07/09/2024,20,20,1,húmedo,210.0512832,275.674778,1678.154325
2024,17.51306002,3043.363643,100,23/07/2024,40,30,2,húmedo,219.0728597,206.329188,1950.82959
2024,97.09336635,2161.350002,90,23/08/2024,20,30,1,templado,281.4989007,177.429415,1964.666959
2024,204.2318569,899.8840726,70,21/06/2024,50,15,1,húmedo,167.3036687,178.1159584,1957.082207
2024,293.43414,4971.915182,80,20/08/2024,30,30,2,húmedo,298.1702489,81.39965883,2014.953927
2024,78.34553131,3904.483975,80,24/07/2024,40,30,2,húmedo,180.5330798,101.3588612,1986.211389
2024,148.7574148,4511.221368,80,26/09/2024,50,30,2,húmedo,272.7190287,188.3310954,1969.071427
2024,166.7488308,4441.613532,80,12/06/2024,40,20,3,templado,185.8887496,50.49432176,1723.807113
2024,205.3940989,2564.248021,70,04/08/2024,40,30,1,templado,158.9291491,136.6167001,2013.368844
2024,8.662492156,1435.983055,100,23/08/2024,30,20,2,húmedo,278.7785247,170.7748102,1613.082009
2024,131.5775881,854.5854179,100,31/08/2024,50,15,1,húmedo,213.4084141,82.12700272,1843.320479
2024,195.4611079,1779.737316,100,26/09/2024,30,30,1,tropical,208.0078561,287.6619393,1624.966621
2024,207.2510352,1681.204761,70,01/08/2024,40,15,2,tropical,213.4207598,218.5035084,1759.25875
2024,36.17001345,3681.195759,80,17/07/2024,30,30,1,húmedo,271.30367,95.313435,1772.467495
2024,26.54466452,4154.4027,70,09/07/2024,30,20,2,húmedo,224.727264,84.87230059,1571.824259
2024,169.4838134,2849.115327,70,25/09/2024,50,30,3,templado,240.5803651,291.0735249,2060.495348
2024,58.08677837,2422.729001,80,22/06/2024,40,15,3,húmedo,182.8237917,128.4478832,1623.741657
2024,214.4353358,4234.867524,80,16/09/2024,40,15,1,seco,199.0511951,75.99616683,1964.258767
2024,232.4677132,3336.808152,90,24/09/2024,30,30,3,húmedo,173.6470588,94.25859059,1744.178078
2024,127.5309216,3614.607403,100,01/07/2024,50,15,2,seco,273.5280823,164.4194563,2047.074362
2024,52.68315175,4187.273907,100,08/09/2024,30,15,3,tropical,181.7926925,154.9084314,1756.13055
2024,19.90054268,2750.828899,90,19/09/2024,40,30,1,húmedo,251.9953673,235.2570071,2046.494112
2024,191.9664842,3599.674139,80,05/09/2024,40,20,1,templado,155.0836015,171.6583402,1513.114056
2024,171.8922006,2999.080774,80,04/06/2024,50,15,3,húmedo,282.5493062,270.102551,1611.047226
2024,143.1028908,1488.991607,70,09/09/2024,50,15,3,húmedo,122.7053444,146.4963325,1742.950432
2024,163.6666518,,100,29/06/2024,50,15,1,tropical,295.8964738,148.2526935,2007.626112
2024,156.3605611,2897.181466,90,21/06/2024,50,20,3,húmedo,234.3012427,256.4818323,2055.704685
