Año de siembra,Altitud (msnm),Superficie (m2),Distancia entre filas (cm),Fecha de siembra,Distancia en la fila (cm),Fertilizaci�n,Riego,Clima,Costo de producción (USD),Otros costos (USD),Producción (kg)
2023,71.99793275,3035.986763,90,17/07/2023,40,15,3,tropical,206.620203,249.279854,1612.830844
2023,162.0218728,,70,12/07/2023,30,20,3,húmedo,291.1021893,237.8106996,1783.022507
2023,96.14173611,3989.02124,70,15/09/2023,,30,1,templado,167.8357147,129.7142953,1666.478007
2023,91.07076025,4637.298185,90,28/08/2023,30,15,3,húmedo,128.1449071,88.82164557,1957.758184
2023,183.824608,3722.378556,90,08/06/2023,30,20,3,tropical,125.7530818,222.4484893,1951.3134
2023,82.99051747,3454.053232,90,29/09/2023,30,20,1,tropical,270.1998526,241.8216637,1813.573333
2023,264.0608272,3530.109596,80,13/08/2023,40,20,1,tropical,238.007491,150.3201958,2025.871166
2023,137.5733411,1990.460753,100,30/07/2023,30,20,3,tropical,236.4171002,224.2161285,1916.975433
2023,221.0893095,2723.26687,90,02/09/2023,40,15,3,templado,161.1012,241.9538152,1571.568223
2023,261.4976004,1067.18867,90,29/06/2023,30,15,2,templado,287.1036809,102.9996554,1917.408819
2023,198.4191985,4806.856875,100,14/08/2023,50,30,3,tropical,277.2234166,294.3763688,1843.158635
2023,213.2949361,1155.948661,90,20/07/2023,40,30,1,tropical,214.4770629,145.4554788,1578.924205
2023,89.47421442,3903.79665,80,27/07/2023,40,30,1,húmedo,180.3202755,153.2783675,1695.578391
2023,69.15791717,4844.714804,70,22/08/2023,30,30,3,húmedo,218.5917833,122.4283442,1923.37235
2023,123.1118091,3017.11896,100,13/07/2023,20,20,3,tropical,147.5578045,121.4269097,1727.401357
2023,76.45629312,1426.514044,80,31/08/2023,30,15,1,tropical,122.5111711,185.3372327,2044.307137
2023,96.94959904,2794.279777,70,30/07/2023,30,15,2,húmedo,247.8450776,187.4668325,
2023,17.36523193,2131.695119,70,02/07/2023,30,30,3,tropical,180.5075841,202.3986159,1788.421387
2023,36.02525767,3819.273326,80,05/06/2023,40,30,2,seco,108.3300619,79.06296016,1960.059519
2023,3.327012603,4080.052962,70,15/09/2023,20,15,3,seco,132.6856082,216.0804479,1693.290804
2023,196.550589,3258.697836,90,07/08/2023,50,20,2,tropical,220.5236982,76.44976731,1547.439285
2023,200.7465496,1785.34497,90,07/07/2023,20,30,2,tropical,283.9086109,160.4434284,1596.849181
2023,115.4952308,3726.685077,80,08/08/2023,40,15,2,tropical,182.5294925,141.3780929,1903.388858
2023,213.0445526,2298.647007,70,05/06/2023,20,20,3,tropical,247.491445,208.4709945,1765.42682
2023,236.7620666,2043.594652,100,20/08/2023,30,30,1,templado,176.4479172,169.9347956,1783.742887
2023,277.6819576,545.786896,90,01/06/2023,30,15,3,húmedo,202.1152756,89.04630991,1772.555477
2023,226.2278117,587.6592267,70,30/06/2023,30,30,3,tropical,135.3862012,176.9334098,1666.156802
2023,41.7150272,1644.470655,80,18/07/2023,20,15,2,tropical,142.0840628,162.7194848,1593.522752
2023,294.8858737,4193.057479,80,09/08/2023,30,20,3,húmedo,257.2712297,75.24020146,1678.967524
2023,35.77152402,1342.616731,70,19/09/2023,50,30,1,húmedo,166.7496761,255.420329,1948.085832
2023,265.8651706,4528.299478,90,24/08/2023,50,20,2,tropical,276.2049708,265.4683325,1927.603311
2023,23.75673048,3840.711281,100,16/07/2023,50,15,2,húmedo,215.4439471,54.9701658,1535.771312
2023,1.464338814,3649.483392,70,21/07/2023,20,20,3,húmedo,238.9836201,255.978466,1977.220773
2023,166.0898101,4416.606075,100,27/07/2023,30,20,1,húmedo,239.455154,145.4203942,1501.069725
2023,190.6917751,2321.1964,90,17/06/2023,30,30,1,seco,108.5299026,244.511379,1513.129437
2023,287.3877195,1741.354533,100,16/08/2023,,20,1,húmedo,120.327638,271.5758799,1934.937584
2023,167.2810155,4606.702002,80,02/06/2023,20,30,1,seco,270.2755295,189.6171331,1900.271095
2023,233.2555656,2262.548924,70,01/06/2023,30,30,3,seco,261.4242488,142.5609583,1529.662869
2023,225.7414976,4423.537518,100,08/09/2023,20,20,1,seco,133.499011,231.8467152,1712.521842
2023,185.0702628,2540.889922,90,08/09/2023,40,15,2,seco,189.1286216,265.0174573,2007.268176
2023,179.8460022,1216.052472,100,26/07/2023,20,15,3,húmedo,297.6447974,199.1806795,1525.502849
2023,84.69125379,2936.382637,100,11/09/2023,40,20,2,templado,150.7173148,108.8749969,1653.921754
2023,74.79812067,,100,02/09/2023,40,30,3,húmedo,126.4000298,164.7679779,1564.891921
2023,297.5207534,,90,27/09/2023,30,30,1,húmedo,260.4866325,117.7064307,1746.928434
2023,28.47549281,1975.351063,90,23/09/2023,40,30,3,seco,111.2771583,255.1397769,2041.057632
2023,90.74269387,4869.191714,70,20/09/2023,40,30,2,seco,236.8283581,53.44368838,1516.532792
2023,241.9839694,4254.919229,90,13/06/2023,,20,2,húmedo,269.4874479,120.0850389,2030.446795
2023,74.49406181,557.5751274,80,01/06/2023,30,30,1,templado,164.8508996,290.7870052,1713.540191
2023,194.3206784,,70,04/07/2023,20,30,2,húmedo,231.1417514,297.8389088,1987.319314
2023,,1105.260434,100,17/08/2023,40,20,2,húmedo,212.6533965,170.6821948,1911.547712
2023,105.2232253,3973.762673,100,17/06/2023,20,20,2,tropical,107.8318399,180.1394463,1549.681602
2023,26.75436931,2836.362916,70,05/07/2023,40,20,2,tropical,212.1138638,206.2427455,1586.438009
2023,268.3081574,3081.802116,90,26/09/2023,40,15,1,seco,226.0934021,146.7059784,1740.982692
2023,98.3584521,1022.56611,100,15/08/2023,40,30,1,templado,112.1937255,262.6208741,1799.108003
2023,224.2705875,1567.644959,100,02/08/2023,20,20,1,tropical,162.5533809,291.320597,2074.341286
2023,270.2534994,,100,13/08/2023,30,30,2,húmedo,154.847353,210.6488804,1636.478356
2023,196.1167051,2858.17528,90,03/08/2023,40,20,2,tropical,222.3683756,255.0920359,1583.655293
2023,105.1068304,2348.994986,70,30/07/2023,20,30,1,templado,100.5955995,93.76208815,
2023,170.3704362,3875.316223,80,04/07/2023,40,30,3,tropical,184.052602,206.465759,1668.859871
2023,83.00739534,866.7071305,80,18/08/2023,20,30,1,húmedo,110.0047043,167.5168967,1607.132764
2023,12.99203552,1178.943459,80,05/07/2023,40,15,1,húmedo,107.0100245,76.93089429,1685.298613
2023,286.0560463,,80,24/08/2023,50,20,2,húmedo,174.6368678,196.7145434,
2023,35.20911449,1317.636808,80,28/06/2023,30,20,2,seco,146.6464079,161.9904292,1580.735152
2023,150.9613222,3135.607175,100,12/06/2023,20,20,3,seco,205.0635403,273.4136697,1682.135968
2023,251.8754404,3867.618586,90,16/08/2023,50,20,1,húmedo,127.3695271,175.1458371,1723.731184
2023,278.6422307,4768.515593,80,08/07/2023,50,15,3,seco,128.1014828,232.4756089,1886.378535
2023,118.0482925,1964.030822,90,25/06/2023,40,30,3,tropical,250.0314876,164.0513429,1616.253675
2023,213.8545335,4356.431807,80,28/06/2023,50,15,3,húmedo,286.7634934,144.2318303,2012.777068
2023,115.624972,1092.960838,80,29/08/2023,30,30,1,tropical,247.4571204,119.4844527,1571.874341
2023,74.61347005,3984.577791,80,17/07/2023,20,15,1,seco,174.4395212,260.0496865,1573.84229
2023,138.0665581,4607.561212,70,08/07/2023,30,15,3,seco,100.6969175,298.5409132,1976.251865
2023,161.3608198,647.4412046,70,11/08/2023,40,30,1,húmedo,289.1835372,281.9742788,1951.098296
2023,76.67717331,,90,29/09/2023,50,30,3,tropical,106.0888772,145.0205922,2036.585634
2023,190.1399078,3623.439598,100,06/06/2023,20,15,1,húmedo,291.5329825,193.5974278,1891.43838
2023,189.6307607,2412.441428,80,10/09/2023,30,15,1,seco,197.9190235,105.1679587,1746.534166
2023,117.328032,1156.854005,70,18/09/2023,50,30,3,seco,260.1372799,264.1133456,2065.606281
2023,187.4369804,762.9599181,100,17/08/2023,30,15,2,húmedo,182.1317261,134.0660936,1868.185642
2023,84.86593649,4802.190963,80,27/07/2023,50,30,1,tropical,146.2054539,224.8248185,1971.213626
2023,286.5157745,1049.212618,80,17/06/2023,20,30,1,tropical,236.7790566,245.8719698,1672.687688
2023,17.22537251,502.760797,90,03/06/2023,20,30,1,seco,235.1005468,172.6241025,1503.445486
2023,18.45930449,4723.130116,70,30/06/2023,20,20,3,húmedo,141.886191,82.54690405,1785.118527
2023,35.13217788,1230.402386,80,13/08/2023,40,20,2,húmedo,185.5184538,65.14198421,1954.535631
2023,171.4680879,3466.803246,100,16/09/2023,50,30,3,tropical,156.1179954,236.1372249,1757.889036
2023,39.20248465,4792.183696,90,20/07/2023,40,30,2,templado,297.6186769,59.37960613,1771.750114
2023,250.7721674,4938.042234,100,02/09/2023,,15,3,húmedo,186.7684947,100.4877478,1596.749344
2023,180.2602563,1954.311576,100,12/08/2023,40,20,1,húmedo,199.1169478,239.0919831,1620.230633
2023,92.17381271,3411.411521,100,01/08/2023,,20,2,seco,131.2525095,211.8598337,1516.560768
2023,60.17820306,1032.785126,90,26/07/2023,30,15,2,seco,223.8542858,272.7859636,1683.787999
2023,81.3207616,1112.050553,90,31/08/2023,30,15,2,húmedo,229.3973949,206.2118614,1770.563354
2023,88.1553851,1504.939303,80,31/08/2023,40,30,2,húmedo,142.4375384,92.4061155,1656.454116
2023,28.93577688,4910.635086,90,08/09/2023,40,15,1,seco,162.1972401,258.8762551,1776.120944
2023,293.1217019,2279.2315,100,18/06/2023,50,20,1,tropical,265.3266836,246.3038779,1630.522382
2023,213.7183867,3091.854248,70,03/06/2023,40,30,1,húmedo,256.5174545,86.23849498,2043.700394
2023,163.4752261,2973.909252,70,04/08/2023,50,30,2,tropical,124.8630144,217.532888,1726.251343
2023,43.90863657,514.9383302,90,15/09/2023,30,15,1,húmedo,265.6818319,95.51482335,1959.986653
2023,25.83625271,1158.453986,90,23/07/2023,50,20,2,húmedo,237.7759683,183.9885436,1522.920738
2023,,2929.312316,70,13/07/2023,20,30,3,húmedo,219.2134891,215.1085832,1730.943063
2023,67.89101237,4513.143673,100,03/07/2023,50,20,2,tropical,139.6160101,130.9851208,2059.893648
2023,251.9112163,2773.435724,70,15/07/2023,30,20,2,húmedo,255.196651,188.4297084,1550.408516
2023,14.58045269,4727.546667,90,21/06/2023,40,20,1,tropical,144.9045329,78.54929638,2030.165007
2023,76.43299699,2736.342977,70,30/07/2023,20,15,1,seco,253.3980084,254.894211,1528.601342
2023,163.4114933,4891.463371,100,14/09/2023,50,15,3,húmedo,235.7439434,66.26857648,1501.295634
2023,7.397379546,3096.767396,100,07/06/2023,50,30,1,tropical,298.5626972,182.7809199,1699.406228
2023,298.7888745,865.9826341,100,22/09/2023,30,30,3,húmedo,107.0039134,51.01678076,1604.135389
2023,125.9198364,3279.984584,100,15/07/2023,50,15,3,húmedo,224.7484947,143.5344926,1569.982308
2023,30.92149997,2937.338663,70,06/07/2023,30,20,1,seco,188.3420106,129.0425002,
2023,167.3951494,3229.947652,80,20/09/2023,40,30,1,tropical,140.8377856,250.5514484,1931.654637
2023,56.66773633,2485.04803,90,30/06/2023,40,20,1,húmedo,120.190646,290.5331274,1989.596701
2023,220.5270305,2037.131639,90,04/07/2023,40,20,3,húmedo,137.0598883,266.1234534,
2023,276.5267371,4419.107646,70,19/09/2023,40,20,1,húmedo,202.5707527,189.8065321,1710.520862
2023,127.0456067,1514.850095,90,15/08/2023,30,30,2,seco,235.1623555,139.5952879,1543.154344
2023,81.8824396,2750.586485,70,02/08/2023,40,15,1,húmedo,101.3187987,62.90561612,1893.993873
2023,143.4056905,3663.086213,90,12/09/2023,50,30,3,tropical,250.4775845,261.8622014,2025.118114
2023,65.26677427,4541.805704,70,10/09/2023,30,15,2,tropical,184.1568888,205.1625789,1576.36654
2023,10.50561572,4031.223898,90,14/06/2023,20,15,3,húmedo,225.0380357,65.51984262,1653.623348
2023,66.41295241,1091.258892,100,20/08/2023,,20,2,húmedo,198.4557729,130.1281681,2089.108025
2023,171.484244,3260.293006,70,05/06/2023,50,20,3,tropical,274.6980043,294.5623317,1615.954649
2023,187.888703,4328.711465,70,30/08/2023,40,15,3,húmedo,142.4016862,271.9593055,2004.617206
2023,270.5421181,704.7064123,80,21/09/2023,50,20,1,húmedo,291.9993316,82.47384629,1904.401075
2023,109.6655164,671.0381414,90,18/06/2023,30,15,3,tropical,196.905765,248.1050461,1869.847669
2023,29.14358311,1654.563819,100,24/06/2023,40,15,3,húmedo,272.3980793,106.8264511,1655.605926
2023,190.9459424,4566.516217,70,20/09/2023,30,15,3,húmedo,146.7936493,72.27823902,1943.43236
2023,281.6543993,3840.422079,70,16/08/2023,20,30,2,tropical,266.08915,76.78739476,1760.651302
2023,59.73672997,1240.935918,90,04/08/2023,40,15,3,tropical,253.3363204,292.1006052,1677.683883
2023,39.18383388,3752.09064,90,01/08/2023,30,15,1,seco,236.1268201,123.4578364,1922.293939
2023,245.6230879,1086.824569,80,29/09/2023,30,30,2,húmedo,223.9534789,154.806314,1638.263077
2023,261.6786005,2756.201746,90,25/06/2023,50,15,1,húmedo,112.367502,138.4849806,1885.69757
2023,177.3333708,3770.465512,70,27/08/2023,50,20,2,seco,110.4243835,111.310022,1646.479396
2023,274.5052584,4230.783459,80,23/09/2023,50,20,2,tropical,259.7484258,241.6819905,1537.853315
2023,,4855.074212,70,17/07/2023,30,15,2,seco,250.1833856,122.9877879,1791.543549
2023,176.1646296,4588.610221,100,30/07/2023,20,15,2,seco,289.5175366,287.9498818,1608.981404
2023,219.6903254,3027.853131,100,04/06/2023,40,30,2,seco,284.8477383,123.7616309,1885.683955
2023,217.0743123,3138.043571,70,05/09/2023,30,20,2,seco,205.9536962,77.35400147,1875.565264
2023,172.4730178,1049.043438,90,26/06/2023,40,15,2,húmedo,257.1452661,231.0052622,1913.870703
2023,103.9810734,701.9292082,70,01/08/2023,,20,1,tropical,153.3806351,210.0183844,1548.715885
2023,122.7605229,1933.420936,100,29/06/2023,40,15,2,seco,102.4965864,279.518358,1835.485673
2023,155.8278289,668.5016277,90,16/06/2023,50,30,3,templado,198.4581551,250.4865614,1837.887795
2023,16.78706789,3225.491593,100,07/09/2023,50,15,2,seco,220.809147,123.1195324,1860.30426
2023,260.407571,2533.664866,100,31/08/2023,30,20,1,seco,209.0959537,283.5149368,1594.553428
2023,176.5803347,2559.11857,80,21/07/2023,30,15,3,húmedo,288.70697,96.13800256,2066.943439
2023,73.36233028,4423.521186,70,13/09/2023,20,20,2,seco,164.2791267,286.2288437,1732.455199
2023,163.194309,2284.674431,90,06/09/2023,40,15,1,seco,216.3716325,63.58597928,1580.465297
2023,195.4137614,3863.35308,100,26/07/2023,20,30,2,tropical,172.3627256,134.2245813,1778.740179
2023,285.7188631,4542.095314,80,04/07/2023,20,15,2,templado,198.9766725,113.2697531,1770.139471
2023,254.0969318,3124.284338,80,10/09/2023,30,20,2,seco,169.1929197,76.25267836,2054.454294
2023,155.9614931,1484.507742,90,03/09/2023,50,20,1,templado,173.1525182,158.12457,1890.609822
2023,168.0342565,2284.798429,100,23/08/2023,40,30,3,tropical,182.266099,181.8183582,2078.081284
2023,94.7090458,3563.128145,100,24/07/2023,30,30,1,templado,290.906381,189.116905,1806.498682
2023,264.3682562,,70,22/06/2023,30,30,2,húmedo,202.1376263,158.4533543,1706.789201
2023,190.7880106,2876.898998,70,07/06/2023,20,30,2,húmedo,233.9547411,217.0936836,1915.762605
2023,217.3093827,2800.918613,80,18/09/2023,40,15,2,seco,108.4166432,113.6692717,2071.923655
2023,12.92863604,3912.827987,80,20/06/2023,40,20,3,tropical,241.0001678,59.44255003,1803.891167
2023,291.0953727,3133.452052,100,21/09/2023,40,15,3,húmedo,121.527883,234.6114471,1840.141916
2023,267.5159736,3403.626148,80,23/09/2023,50,15,2,húmedo,221.4462688,145.8237617,1730.048727
2023,145.0707031,4532.617856,90,15/08/2023,30,20,3,templado,188.6796337,251.7964927,1573.703676
2023,93.98685668,4989.91916,100,22/08/2023,40,30,2,tropical,143.1705016,243.287305,1517.772518
2023,152.2727365,3497.231914,90,18/07/2023,30,15,1,húmedo,222.2671544,111.7236659,1751.291534
2023,141.6871119,3161.429234,80,19/08/2023,40,15,3,templado,215.0912213,203.1007268,1561.17923
2023,274.9954759,2337.244597,80,14/07/2023,30,30,1,húmedo,191.1309023,215.0128065,1915.244849
2023,44.25039255,1317.030431,100,25/07/2023,20,30,3,tropical,291.6340811,159.7431754,2082.16269
2023,294.4389623,,70,27/06/2023,50,30,3,húmedo,247.6330391,294.6979928,2099.476959
2023,43.43296982,914.7383736,70,12/07/2023,50,30,3,tropical,129.9726736,118.1852026,1953.385074
2023,211.8950401,2143.877815,70,23/08/2023,20,20,1,húmedo,101.0074596,165.079814,1694.657403
2023,62.76546533,3604.296153,80,04/07/2023,20,15,2,templado,264.7018771,114.4980938,1612.868259
2023,25.26097044,1305.101387,90,13/06/2023,40,15,2,tropical,227.2006709,261.986462,1913.299048
2023,237.5685706,4178.543479,90,02/09/2023,40,15,3,húmedo,290.9182483,194.5293716,1962.124993
2023,296.5284174,2254.380978,90,03/08/2023,30,30,2,tropical,280.6206725,154.4078989,1821.289154
2023,50.81365572,1976.872894,90,25/08/2023,50,20,3,húmedo,288.7157921,120.4505603,1548.736789
2023,184.1374182,4766.109144,80,03/06/2023,40,20,2,,265.4914838,51.98755654,1503.995245
2023,29.45559936,1629.125117,80,23/07/2023,50,20,2,templado,116.2908629,247.2079126,1549.561745
2023,132.3692961,4007.356542,100,27/07/2023,30,15,3,húmedo,238.3476757,188.4862093,1754.501616
2023,280.5647245,3605.455097,90,17/06/2023,50,20,3,tropical,177.3542514,149.6441522,1895.248256
2023,269.3364572,2056.838704,80,30/06/2023,40,15,2,templado,208.0694919,118.7883435,1704.90617
2023,109.4204162,2613.188625,80,11/07/2023,30,15,3,húmedo,192.4897726,66.64090934,1898.607379
2023,100.9520683,3785.32695,100,26/08/2023,50,15,3,húmedo,270.9452587,261.1913089,1932.383894
2023,37.52862921,2777.202936,90,19/08/2023,40,15,3,seco,156.7261421,145.7525147,1748.950878
2023,218.9281251,1029.780312,80,02/07/2023,20,30,1,húmedo,132.6022998,275.5923557,1525.842484
2023,54.7522604,818.537042,90,30/08/2023,50,30,3,húmedo,264.8372495,199.9629339,1534.67845
2023,20.94201817,2494.7416,70,17/06/2023,,20,3,tropical,206.319722,75.86334066,1649.816674
2023,64.23645368,992.9500987,70,05/09/2023,50,30,2,seco,123.3712895,121.9312603,1966.38484
2023,29.40177443,3393.551723,70,21/09/2023,40,30,3,seco,129.3771593,67.32390846,2035.391835
2023,36.15744697,687.7958064,80,29/09/2023,50,20,1,húmedo,257.3639066,156.2044119,1852.005109
2023,100.1715499,2686.398607,90,19/06/2023,20,15,2,templado,279.1310808,52.92555644,1660.103101
2023,69.31854507,615.352998,80,06/08/2023,40,20,2,,205.909637,208.5768151,1979.98883
2023,31.0235595,752.3065253,70,01/07/2023,50,15,3,tropical,112.3221587,220.8705308,1612.753418
2023,185.0674033,3127.463761,70,16/08/2023,30,15,1,húmedo,197.4077452,67.38470986,1667.879713
2023,58.82412088,3691.392347,90,04/06/2023,30,15,1,húmedo,191.6185231,52.94883566,1994.787537
2023,192.5702798,4342.279372,70,27/06/2023,20,30,1,seco,276.5063631,225.4735951,1939.89878
2023,266.55193,2827.455454,80,10/06/2023,40,30,3,tropical,145.9376489,258.1129322,1921.500873
2023,222.9025854,4636.468774,70,21/08/2023,50,15,2,,114.7327488,81.05554034,1849.686
2023,172.0766401,3719.408939,100,04/06/2023,50,20,2,húmedo,288.1011868,108.2226292,1996.706003
2023,134.3405339,1832.053213,90,07/08/2023,20,20,2,húmedo,279.6932936,232.0439518,1939.732607
2023,5.833734418,1445.63221,90,31/08/2023,,20,2,tropical,109.7091087,247.6547631,1948.3718
2023,293.8563046,3702.645348,70,10/07/2023,30,15,3,húmedo,273.2197728,254.6904939,1824.646397
2023,,4632.49344,100,11/07/2023,30,15,3,seco,270.1441778,153.1093889,1751.169409
2023,200.931216,4141.734199,90,22/08/2023,40,20,2,húmedo,139.7459123,274.1282737,1679.764376
2023,224.2739565,2095.644833,90,12/09/2023,20,30,3,seco,170.6085314,133.3564604,2052.614806
2023,122.5932535,2871.00147,90,18/07/2023,50,20,3,templado,244.4452466,234.0313563,1971.900634
2023,,4033.139833,70,20/08/2023,40,20,1,húmedo,113.0195824,131.2549882,2016.771789
2023,238.7691872,4453.689697,90,23/06/2023,20,20,2,seco,209.509907,129.6373288,1690.734886
2023,159.6501834,2569.134954,100,21/09/2023,40,30,1,húmedo,100.6942236,249.0264198,1594.146283
2023,47.66033003,4255.435622,100,18/09/2023,50,20,1,húmedo,145.1933391,137.1047785,1769.730414
2023,216.6335163,3884.70057,90,02/08/2023,30,30,1,húmedo,160.0157247,178.0259134,1938.991461
2023,,,90,07/07/2023,30,30,3,seco,143.9088213,208.8870126,1509.556803
2023,283.1274259,968.7000033,90,26/09/2023,50,30,2,húmedo,115.8859996,219.5095649,1645.586398
2023,,3404.968333,90,19/07/2023,20,30,3,húmedo,288.6208924,92.82844859,1891.623073
2023,191.5057058,807.2659045,90,25/07/2023,50,20,3,húmedo,125.4111885,111.6354912,1536.218201
2023,47.43582178,3703.334212,80,19/09/2023,30,30,2,tropical,256.8548475,292.4514308,1673.029799
2023,220.0830733,,100,10/08/2023,20,20,2,húmedo,152.2203557,134.2671281,2014.586238
2023,90.76511206,1747.686136,100,28/06/2023,30,30,3,tropical,102.4071165,179.9035458,1922.523956
2023,181.3898611,4162.840687,80,23/08/2023,40,30,2,seco,293.300479,167.9150662,1880.077589
2023,,3010.738982,100,06/09/2023,50,30,1,húmedo,118.0186,180.1828756,1633.226072
2023,275.5396228,4593.198229,90,16/08/2023,30,15,3,húmedo,255.770394,106.7521756,1730.413853
2023,71.34216516,2531.786218,70,05/07/2023,30,15,1,seco,278.3527026,255.2148474,1807.775553
2023,147.7202917,974.0263021,80,25/06/2023,50,30,2,húmedo,163.3569125,198.2909397,2043.875606
2023,199.200699,3227.661413,100,13/06/2023,50,15,1,húmedo,200.4558874,240.7966552,
2023,295.9096595,3698.375022,90,21/09/2023,20,15,1,seco,295.1038715,238.472382,1686.114016
2023,209.9668699,3425.021748,100,14/09/2023,40,15,3,húmedo,160.098763,98.12182347,1934.832096
2023,58.66295871,706.5212671,80,01/09/2023,30,30,2,húmedo,191.7626133,294.1001726,1664.205114
2023,133.8940627,1081.34788,80,13/09/2023,50,15,3,tropical,266.696782,298.7830064,1915.684754
2023,35.99174457,4139.789185,80,02/07/2023,50,30,1,seco,232.1909469,177.2576841,1788.772867
2023,20.72582186,2640.080489,100,07/08/2023,20,15,2,húmedo,236.7221477,150.1194044,1980.360141
2023,65.5759222,4991.176027,70,25/07/2023,30,15,2,húmedo,236.3320963,97.91001764,1586.150577
2023,275.5666334,4962.281069,90,14/08/2023,20,15,3,seco,119.0280584,182.017112,1934.248548
2023,,2500.526428,80,26/09/2023,40,30,3,tropical,186.4828413,259.8069875,2018.128989
2023,19.42171618,4571.230566,90,27/08/2023,20,15,1,tropical,111.240563,247.5648249,1707.528486
2023,230.3454311,4895.610579,70,19/08/2023,40,15,2,tropical,134.9923503,172.0438441,1666.628535
2023,37.69695723,3311.036896,100,03/08/2023,20,30,2,húmedo,121.15927,117.764394,2092.666041
2023,162.1193252,,70,13/09/2023,30,20,3,templado,157.1208761,281.9638137,1561.583649
2023,73.89943979,2544.462102,100,25/08/2023,30,15,3,húmedo,176.1719336,157.2220529,1515.331544
2023,189.6465607,1925.405771,80,01/07/2023,40,20,1,húmedo,282.7123067,123.2187794,1792.856561
2023,219.8009186,1233.157991,90,04/09/2023,20,20,1,húmedo,152.048655,185.7088049,1762.287459
2023,86.95575239,2339.295253,70,30/06/2023,40,20,2,tropical,286.2298791,137.4860888,2044.819721
2023,41.68988937,4641.589962,80,03/06/2023,40,30,3,seco,236.7910007,251.6984668,1786.764197
2023,236.9489563,4424.083467,90,01/06/2023,50,30,2,tropical,261.5710694,279.4421291,1950.224963
2023,80.78793953,4813.135996,100,23/07/2023,40,20,3,tropical,136.2732079,76.43311585,1968.691688
2023,105.9439775,2817.055625,80,17/07/2023,40,20,2,tropical,185.7315906,138.3207602,1983.174953
2023,4.66529172,3563.252475,80,30/08/2023,40,20,1,húmedo,216.6809028,127.6605721,1729.374602
2023,293.9688838,3291.747751,90,24/06/2023,50,20,1,tropical,265.3561847,199.3530929,1522.767519
2023,282.7577017,1428.072647,80,29/06/2023,40,30,1,templado,199.3633169,270.9935686,
2023,,2308.984485,90,02/06/2023,50,15,1,seco,140.8550334,57.51771414,1949.193654
2023,199.1994467,842.310912,100,08/07/2023,50,15,3,tropical,173.0576166,285.8599287,1605.62214
2023,62.66330131,1464.103344,80,05/08/2023,30,20,3,tropical,201.9907077,269.2465901,1958.418502
2023,273.0159747,1024.221573,80,25/08/2023,40,20,1,templado,216.8436928,89.09173599,1849.885905
2023,218.2446888,2298.545104,100,02/09/2023,50,15,3,húmedo,241.9822407,275.4224003,1790.882809
2023,51.44723715,4531.126024,80,23/09/2023,40,15,1,,294.7832341,170.0398002,1525.138352
2023,291.1088532,796.1802113,70,09/06/2023,30,30,3,seco,140.7884481,222.2133048,1548.437942
2023,138.0090292,4980.980648,90,22/08/2023,40,30,3,templado,198.5783293,252.7588258,1637.490142
2023,177.3049587,4368.947303,100,08/07/2023,30,20,2,húmedo,290.4435039,191.0916251,1923.423902
2023,160.6143229,4295.920471,100,15/09/2023,20,15,3,húmedo,268.0743119,90.1832507,1765.986343
2023,289.1688382,528.7411354,90,27/06/2023,20,30,2,tropical,275.2469001,163.762247,1840.409635
2023,83.90925081,2318.509726,70,07/09/2023,30,30,2,tropical,162.1104493,88.25189008,2091.662786
2023,276.7414742,4529.458073,70,15/09/2023,40,30,1,húmedo,246.39962,144.9044397,2051.387584
2023,130.143794,4858.060842,90,04/06/2023,40,15,3,tropical,261.6255542,98.15920106,1503.558299
2023,22.8929508,598.1367961,100,21/06/2023,50,20,2,húmedo,163.1777457,151.9822793,1939.728114
2023,73.77326657,2891.99101,100,16/08/2023,50,15,2,tropical,117.2000942,276.3084323,1846.875404
2023,136.4030239,3992.232182,90,05/07/2023,20,20,1,tropical,134.7734018,265.4362401,1733.440639
2023,221.9182762,4650.169751,100,20/06/2023,30,20,1,húmedo,128.5457943,148.7919955,1908.714343
2023,249.4681573,4255.442724,80,14/08/2023,20,20,2,tropical,189.8935947,292.3645818,1962.776046
2023,18.28453488,3984.719153,80,05/06/2023,40,30,2,húmedo,244.9686823,55.71476899,1977.156354
2023,,4780.617396,100,20/06/2023,40,15,3,,113.9316884,271.3555751,1653.362428
2023,180.9221005,3781.594031,80,29/07/2023,50,15,3,tropical,189.8981242,155.7587102,1826.745137
2023,80.59112241,3243.779712,70,07/07/2023,50,15,1,tropical,250.6782961,100.4110559,1835.797843
2023,38.31652775,1196.281062,80,19/07/2023,50,30,3,tropical,106.7886593,187.715218,1786.403438
2023,67.53624894,4016.927299,80,27/08/2023,30,30,3,húmedo,115.7869639,90.38891249,1536.672401
2023,113.8482962,2274.413105,80,20/08/2023,50,15,3,templado,298.8870186,158.0132271,1915.856093
2023,178.9036883,1235.246706,90,22/07/2023,20,20,2,húmedo,245.8057604,188.6862706,1979.504714
2023,245.7407066,631.5532451,100,21/09/2023,20,30,1,húmedo,294.3517355,298.7649158,1598.423205
2023,262.0200353,3133.351236,70,08/08/2023,40,15,1,templado,251.9753742,102.7383772,1917.349657
2023,236.7483836,611.9900882,80,20/09/2023,30,15,1,tropical,111.6738833,109.0055111,1942.797348
2023,,543.2504536,70,19/06/2023,20,30,1,húmedo,195.2123435,151.7680071,1538.371822
